REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/05/08 01:05:00,4834.31,-0.05,TRADE
VIC1,2026/05/08 01:10:00,4897.11,1.67,TRADE
VIC1,2026/05/08 01:15:00,4860.25,1.67,TRADE
VIC1,2026/05/08 01:20:00,4824.88,1.67,TRADE
VIC1,2026/05/08 01:25:00,4767.78,1.67,TRADE
VIC1,2026/05/08 01:30:00,4749.15,0.01,TRADE
VIC1,2026/05/08 01:35:00,4719.41,0,TRADE
VIC1,2026/05/08 01:40:00,4694.7,0,TRADE
VIC1,2026/05/08 01:45:00,4608.96,-0.05,TRADE
VIC1,2026/05/08 01:50:00,4579.6,-0.05,TRADE
VIC1,2026/05/08 01:55:00,4589.72,-0.10,TRADE
VIC1,2026/05/08 02:00:00,4612.75,-0.05,TRADE
VIC1,2026/05/08 02:05:00,4467.9,-0.10,TRADE
VIC1,2026/05/08 02:10:00,4561.64,0,TRADE
VIC1,2026/05/08 02:15:00,4546.74,-0.05,TRADE
VIC1,2026/05/08 02:20:00,4509.09,0.01,TRADE
VIC1,2026/05/08 02:25:00,4522.32,-0.05,TRADE
VIC1,2026/05/08 02:30:00,4415.21,-0.05,TRADE
VIC1,2026/05/08 02:35:00,4425.93,-0.10,TRADE
VIC1,2026/05/08 02:40:00,4506.31,0.01,TRADE
VIC1,2026/05/08 02:45:00,4478.07,-0.05,TRADE
VIC1,2026/05/08 02:50:00,4483.45,0,TRADE
VIC1,2026/05/08 02:55:00,4413.83,-0.10,TRADE
VIC1,2026/05/08 03:00:00,4414.25,-0.05,TRADE
VIC1,2026/05/08 03:05:00,4446.71,-0.05,TRADE
VIC1,2026/05/08 03:10:00,4342.42,-0.10,TRADE
VIC1,2026/05/08 03:15:00,4353.13,-0.05,TRADE
VIC1,2026/05/08 03:20:00,4372.11,-0.10,TRADE
VIC1,2026/05/08 03:25:00,4359.53,-0.10,TRADE
VIC1,2026/05/08 03:30:00,4301.12,-0.10,TRADE
VIC1,2026/05/08 03:35:00,4345.91,-0.05,TRADE
VIC1,2026/05/08 03:40:00,4355.82,-0.10,TRADE
VIC1,2026/05/08 03:45:00,4360.41,-0.05,TRADE
VIC1,2026/05/08 03:50:00,4374.29,-0.10,TRADE
VIC1,2026/05/08 03:55:00,4281.55,-0.10,TRADE
VIC1,2026/05/08 04:00:00,4310.9,-0.05,TRADE
VIC1,2026/05/08 04:05:00,4384.99,-0.05,TRADE
VIC1,2026/05/08 04:10:00,4384.1,-0.05,TRADE
VIC1,2026/05/08 04:15:00,4398.24,-0.10,TRADE
VIC1,2026/05/08 04:20:00,4400.82,-0.05,TRADE
VIC1,2026/05/08 04:25:00,4415.6,0.01,TRADE
VIC1,2026/05/08 04:30:00,4438.4,-0.05,TRADE
VIC1,2026/05/08 04:35:00,4464.13,-0.10,TRADE
VIC1,2026/05/08 04:40:00,4367.09,-0.05,TRADE
VIC1,2026/05/08 04:45:00,4448.03,-0.10,TRADE
VIC1,2026/05/08 04:50:00,4441.75,-0.10,TRADE
VIC1,2026/05/08 04:55:00,4444.54,-0.05,TRADE
VIC1,2026/05/08 05:00:00,4522.91,-0.10,TRADE
VIC1,2026/05/08 05:05:00,4555.46,-0.05,TRADE
VIC1,2026/05/08 05:10:00,4649,-0.05,TRADE
VIC1,2026/05/08 05:15:00,4665.95,-0.10,TRADE
VIC1,2026/05/08 05:20:00,4634.08,-0.05,TRADE
VIC1,2026/05/08 05:25:00,4640.62,-0.10,TRADE
VIC1,2026/05/08 05:30:00,4693.32,-0.10,TRADE
VIC1,2026/05/08 05:35:00,4813.16,-0.05,TRADE
VIC1,2026/05/08 05:40:00,4836.76,-0.10,TRADE
VIC1,2026/05/08 05:45:00,4882.64,0.01,TRADE
VIC1,2026/05/08 05:50:00,4932.2,-0.05,TRADE
VIC1,2026/05/08 05:55:00,4984.84,0.01,TRADE
VIC1,2026/05/08 06:00:00,5074.96,5.08,TRADE
VIC1,2026/05/08 06:05:00,5149.61,5.08,TRADE
VIC1,2026/05/08 06:10:00,5190.09,5.08,TRADE
VIC1,2026/05/08 06:15:00,5237.43,5.08,TRADE
VIC1,2026/05/08 06:20:00,5367.64,8.94,TRADE
VIC1,2026/05/08 06:25:00,5486.28,13.85,TRADE
VIC1,2026/05/08 06:30:00,5540.45,8.95,TRADE
VIC1,2026/05/08 06:35:00,5617.13,8.95,TRADE
VIC1,2026/05/08 06:40:00,5734.27,8.95,TRADE
VIC1,2026/05/08 06:45:00,5795.62,8.95,TRADE
VIC1,2026/05/08 06:50:00,5939.68,29.69,TRADE
VIC1,2026/05/08 06:55:00,5864.43,8.95,TRADE
VIC1,2026/05/08 07:00:00,5949.11,29.69,TRADE
VIC1,2026/05/08 07:05:00,6036.5,29.69,TRADE
VIC1,2026/05/08 07:10:00,6164.73,29.69,TRADE
VIC1,2026/05/08 07:15:00,6247.05,29.69,TRADE
VIC1,2026/05/08 07:20:00,6340.4,29.69,TRADE
VIC1,2026/05/08 07:25:00,6367.94,29.69,TRADE
VIC1,2026/05/08 07:30:00,6405.11,29.69,TRADE
VIC1,2026/05/08 07:35:00,6444.23,29.69,TRADE
VIC1,2026/05/08 07:40:00,6483.55,29.69,TRADE
VIC1,2026/05/08 07:45:00,6452.16,34.59,TRADE
VIC1,2026/05/08 07:50:00,6491.64,29.69,TRADE
VIC1,2026/05/08 07:55:00,6457.48,29.76,TRADE
VIC1,2026/05/08 08:00:00,6399.94,29.69,TRADE
VIC1,2026/05/08 08:05:00,6340.63,15.12,TRADE
VIC1,2026/05/08 08:10:00,6391.64,15.11,TRADE
VIC1,2026/05/08 08:15:00,6466.11,15.13,TRADE
VIC1,2026/05/08 08:20:00,6407.72,15.11,TRADE
VIC1,2026/05/08 08:25:00,6334.3,15.11,TRADE
VIC1,2026/05/08 08:30:00,6326.72,10.90,TRADE
VIC1,2026/05/08 08:35:00,6229.12,7.06,TRADE
VIC1,2026/05/08 08:40:00,6188.57,5.02,TRADE
VIC1,2026/05/08 08:45:00,6123.45,9.65,TRADE
VIC1,2026/05/08 08:50:00,6079.81,8.95,TRADE
VIC1,2026/05/08 08:55:00,6027.73,5.02,TRADE
VIC1,2026/05/08 09:00:00,5932.22,1.04,TRADE
VIC1,2026/05/08 09:05:00,5935.31,8.95,TRADE
VIC1,2026/05/08 09:10:00,5896.76,10.65,TRADE
VIC1,2026/05/08 09:15:00,5852.94,8.95,TRADE
VIC1,2026/05/08 09:20:00,5869.74,5.02,TRADE
VIC1,2026/05/08 09:25:00,5741.3,5.02,TRADE
VIC1,2026/05/08 09:30:00,5702.92,0.93,TRADE
VIC1,2026/05/08 09:35:00,5696.53,10.47,TRADE
VIC1,2026/05/08 09:40:00,5566.6,1.04,TRADE
VIC1,2026/05/08 09:45:00,5527.61,8.95,TRADE
VIC1,2026/05/08 09:50:00,5519.64,5.02,TRADE
VIC1,2026/05/08 09:55:00,5477.37,0.87,TRADE
VIC1,2026/05/08 10:00:00,5477.44,0.83,TRADE
VIC1,2026/05/08 10:05:00,5543.82,8.95,TRADE
VIC1,2026/05/08 10:10:00,5595.34,10.01,TRADE
VIC1,2026/05/08 10:15:00,5583.51,8.95,TRADE
VIC1,2026/05/08 10:20:00,5626.62,-0.10,TRADE
VIC1,2026/05/08 10:25:00,5634.42,6.21,TRADE
VIC1,2026/05/08 10:30:00,5595.72,5.08,TRADE
VIC1,2026/05/08 10:35:00,5548.78,0.51,TRADE
VIC1,2026/05/08 10:40:00,5551.6,0.02,TRADE
VIC1,2026/05/08 10:45:00,5578.05,5.02,TRADE
VIC1,2026/05/08 10:50:00,5523.35,0.85,TRADE
VIC1,2026/05/08 10:55:00,5379.76,0.83,TRADE
VIC1,2026/05/08 11:00:00,5348.78,0.83,TRADE
VIC1,2026/05/08 11:05:00,5346.78,0.80,TRADE
VIC1,2026/05/08 11:10:00,5446.2,0.92,TRADE
VIC1,2026/05/08 11:15:00,5430.5,0.85,TRADE
VIC1,2026/05/08 11:20:00,5407.28,0.85,TRADE
VIC1,2026/05/08 11:25:00,5287.84,0.06,TRADE
VIC1,2026/05/08 11:30:00,5251.33,0.80,TRADE
VIC1,2026/05/08 11:35:00,5219.31,0.02,TRADE
VIC1,2026/05/08 11:40:00,5242.88,0.81,TRADE
VIC1,2026/05/08 11:45:00,5308.91,-0.05,TRADE
VIC1,2026/05/08 11:50:00,5388.09,0,TRADE
VIC1,2026/05/08 11:55:00,5401.13,0.02,TRADE
VIC1,2026/05/08 12:00:00,5312.82,0.02,TRADE
VIC1,2026/05/08 12:05:00,5248.8,0.87,TRADE
VIC1,2026/05/08 12:10:00,5207.81,0.81,TRADE
VIC1,2026/05/08 12:15:00,5161.4,-0.01,TRADE
VIC1,2026/05/08 12:20:00,5147.82,0.84,TRADE
VIC1,2026/05/08 12:25:00,5192.6,0.86,TRADE
VIC1,2026/05/08 12:30:00,5230.16,0.86,TRADE
VIC1,2026/05/08 12:35:00,5257.62,0.01,TRADE
VIC1,2026/05/08 12:40:00,5118.08,-0.01,TRADE
VIC1,2026/05/08 12:45:00,5083.96,-0.10,TRADE
VIC1,2026/05/08 12:50:00,5076.9,-0.05,TRADE
VIC1,2026/05/08 12:55:00,5153.05,-0.05,TRADE
VIC1,2026/05/08 13:00:00,5079.58,-0.05,TRADE
VIC1,2026/05/08 13:05:00,4958.14,-0.10,TRADE
VIC1,2026/05/08 13:10:00,4972.14,0,TRADE
VIC1,2026/05/08 13:15:00,4964.89,-0.10,TRADE
VIC1,2026/05/08 13:20:00,5067.98,-0.10,TRADE
VIC1,2026/05/08 13:25:00,5118.06,-0.10,TRADE
VIC1,2026/05/08 13:30:00,5166.86,-1.51,TRADE
VIC1,2026/05/08 13:35:00,5147.25,-0.10,TRADE
VIC1,2026/05/08 13:40:00,5177.06,-2,TRADE
VIC1,2026/05/08 13:45:00,5142.7,-1.90,TRADE
VIC1,2026/05/08 13:50:00,5104.67,-0.10,TRADE
VIC1,2026/05/08 13:55:00,5137.79,-0.10,TRADE
VIC1,2026/05/08 14:00:00,5128.07,-1.92,TRADE
VIC1,2026/05/08 14:05:00,5004.5,-2,TRADE
VIC1,2026/05/08 14:10:00,5032.49,-1.95,TRADE
VIC1,2026/05/08 14:15:00,4940.01,-5.67,TRADE
VIC1,2026/05/08 14:20:00,5008.54,-5.15,TRADE
VIC1,2026/05/08 14:25:00,5065.41,-3.01,TRADE
VIC1,2026/05/08 14:30:00,5022.05,-2.98,TRADE
VIC1,2026/05/08 14:35:00,5001.4,-3.11,TRADE
VIC1,2026/05/08 14:40:00,5133.05,-2.26,TRADE
VIC1,2026/05/08 14:45:00,5165.59,-1.93,TRADE
VIC1,2026/05/08 14:50:00,5166.9,-2.02,TRADE
VIC1,2026/05/08 14:55:00,5111.72,-2.05,TRADE
VIC1,2026/05/08 15:00:00,5080.42,-1.85,TRADE
VIC1,2026/05/08 15:05:00,5112.21,-2.11,TRADE
VIC1,2026/05/08 15:10:00,5064.79,-1.82,TRADE
VIC1,2026/05/08 15:15:00,5090.19,-1.95,TRADE
VIC1,2026/05/08 15:20:00,5191.03,-1.79,TRADE
VIC1,2026/05/08 15:25:00,5262.07,-0.10,TRADE
VIC1,2026/05/08 15:30:00,5187.21,-0.10,TRADE
VIC1,2026/05/08 15:35:00,5282.36,-0.10,TRADE
VIC1,2026/05/08 15:40:00,5345.61,0,TRADE
VIC1,2026/05/08 15:45:00,5457.4,0.02,TRADE
VIC1,2026/05/08 15:50:00,5516.97,18.95,TRADE
VIC1,2026/05/08 15:55:00,5502.91,18.23,TRADE
VIC1,2026/05/08 16:00:00,5667.45,11.68,TRADE
VIC1,2026/05/08 16:05:00,5707.19,5.08,TRADE
VIC1,2026/05/08 16:10:00,5627.06,19.69,TRADE
VIC1,2026/05/08 16:15:00,5791.41,8.94,TRADE
VIC1,2026/05/08 16:20:00,5841.82,22.24,TRADE
VIC1,2026/05/08 16:25:00,5979.04,69.21,TRADE
VIC1,2026/05/08 16:30:00,6000.15,76.91,TRADE
VIC1,2026/05/08 16:35:00,5909.56,57,TRADE
VIC1,2026/05/08 16:40:00,5986.01,57,TRADE
VIC1,2026/05/08 16:45:00,6163.84,67.06,TRADE
VIC1,2026/05/08 16:50:00,6241.78,67.61,TRADE
VIC1,2026/05/08 16:55:00,6233.06,74.05,TRADE
VIC1,2026/05/08 17:00:00,6342.73,76.64,TRADE
VIC1,2026/05/08 17:05:00,6403.57,68.37,TRADE
VIC1,2026/05/08 17:10:00,6383.21,69.61,TRADE
VIC1,2026/05/08 17:15:00,6347.07,61.92,TRADE
VIC1,2026/05/08 17:20:00,6511.01,72.66,TRADE
VIC1,2026/05/08 17:25:00,6529.94,72.47,TRADE
VIC1,2026/05/08 17:30:00,6619.48,74.69,TRADE
VIC1,2026/05/08 17:35:00,6714.1,78.85,TRADE
VIC1,2026/05/08 17:40:00,6710.12,72.54,TRADE
VIC1,2026/05/08 17:45:00,6667.67,74.69,TRADE
VIC1,2026/05/08 17:50:00,6742.79,80.51,TRADE
VIC1,2026/05/08 17:55:00,6720.3,74.69,TRADE
VIC1,2026/05/08 18:00:00,6886.27,81.40,TRADE
VIC1,2026/05/08 18:05:00,6839.96,81.40,TRADE
VIC1,2026/05/08 18:10:00,6757.94,81.40,TRADE
VIC1,2026/05/08 18:15:00,6748.02,81.40,TRADE
VIC1,2026/05/08 18:20:00,6793.83,81.40,TRADE
VIC1,2026/05/08 18:25:00,6793.68,81.40,TRADE
VIC1,2026/05/08 18:30:00,6744.03,81.40,TRADE
VIC1,2026/05/08 18:35:00,6748.3,77.67,TRADE
VIC1,2026/05/08 18:40:00,6762.97,78.75,TRADE
VIC1,2026/05/08 18:45:00,6773.56,81.40,TRADE
VIC1,2026/05/08 18:50:00,6703.03,77.64,TRADE
VIC1,2026/05/08 18:55:00,6734.1,81.40,TRADE
VIC1,2026/05/08 19:00:00,6677.64,81.40,TRADE
VIC1,2026/05/08 19:05:00,6702.25,81.40,TRADE
VIC1,2026/05/08 19:10:00,6654.54,81.40,TRADE
VIC1,2026/05/08 19:15:00,6604.25,77.15,TRADE
VIC1,2026/05/08 19:20:00,6589.3,75.97,TRADE
VIC1,2026/05/08 19:25:00,6606.32,75.98,TRADE
VIC1,2026/05/08 19:30:00,6629.35,81.40,TRADE
VIC1,2026/05/08 19:35:00,6564.22,77.64,TRADE
VIC1,2026/05/08 19:40:00,6513.96,77.67,TRADE
VIC1,2026/05/08 19:45:00,6503.56,77.64,TRADE
VIC1,2026/05/08 19:50:00,6456.71,77.15,TRADE
VIC1,2026/05/08 19:55:00,6503.33,77.64,TRADE
VIC1,2026/05/08 20:00:00,6513.39,77.64,TRADE
VIC1,2026/05/08 20:05:00,6393.1,77,TRADE
VIC1,2026/05/08 20:10:00,6357.66,74.75,TRADE
VIC1,2026/05/08 20:15:00,6391.38,77.64,TRADE
VIC1,2026/05/08 20:20:00,6368.2,75.90,TRADE
VIC1,2026/05/08 20:25:00,6347.52,77.64,TRADE
VIC1,2026/05/08 20:30:00,6311.38,77.10,TRADE
VIC1,2026/05/08 20:35:00,6282.29,81.40,TRADE
VIC1,2026/05/08 20:40:00,6308.5,81.40,TRADE
VIC1,2026/05/08 20:45:00,6197.94,81.40,TRADE
VIC1,2026/05/08 20:50:00,6222.17,77.64,TRADE
VIC1,2026/05/08 20:55:00,6190.1,77.04,TRADE
VIC1,2026/05/08 21:00:00,6209.31,81.40,TRADE
VIC1,2026/05/08 21:05:00,6132.69,81.40,TRADE
VIC1,2026/05/08 21:10:00,6162.71,88.04,TRADE
VIC1,2026/05/08 21:15:00,6159.29,81.40,TRADE
VIC1,2026/05/08 21:20:00,6067.04,78.75,TRADE
VIC1,2026/05/08 21:25:00,6021.42,81.40,TRADE
VIC1,2026/05/08 21:30:00,6009.4,89.71,TRADE
VIC1,2026/05/08 21:35:00,6041.22,81.40,TRADE
VIC1,2026/05/08 21:40:00,5997.96,81.40,TRADE
VIC1,2026/05/08 21:45:00,5999.13,82.14,TRADE
VIC1,2026/05/08 21:50:00,5976.66,90.50,TRADE
VIC1,2026/05/08 21:55:00,5850.75,74.60,TRADE
VIC1,2026/05/08 22:00:00,5877.53,81.40,TRADE
VIC1,2026/05/08 22:05:00,5829.55,90.50,TRADE
VIC1,2026/05/08 22:10:00,5698.12,81.40,TRADE
VIC1,2026/05/08 22:15:00,5753.04,90.50,TRADE
VIC1,2026/05/08 22:20:00,5724.01,89.69,TRADE
VIC1,2026/05/08 22:25:00,5708.29,90,TRADE
VIC1,2026/05/08 22:30:00,5665.36,86.08,TRADE
VIC1,2026/05/08 22:35:00,5702.26,97.88,TRADE
VIC1,2026/05/08 22:40:00,5587.94,79.75,TRADE
VIC1,2026/05/08 22:45:00,5570.99,95.75,TRADE
VIC1,2026/05/08 22:50:00,5597.58,95.38,TRADE
VIC1,2026/05/08 22:55:00,5471.78,93.36,TRADE
VIC1,2026/05/08 23:00:00,5520.02,103.04,TRADE
VIC1,2026/05/08 23:05:00,5477.97,81.90,TRADE
VIC1,2026/05/08 23:10:00,5557.29,96.66,TRADE
VIC1,2026/05/08 23:15:00,5616.98,101.10,TRADE
VIC1,2026/05/08 23:20:00,5599.44,96.57,TRADE
VIC1,2026/05/08 23:25:00,5494.9,92.80,TRADE
VIC1,2026/05/08 23:30:00,5523.62,93.54,TRADE
VIC1,2026/05/08 23:35:00,5542.75,96.62,TRADE
VIC1,2026/05/08 23:40:00,5482.33,94.25,TRADE
VIC1,2026/05/08 23:45:00,5377.96,93.37,TRADE
VIC1,2026/05/08 23:50:00,5411.68,93.54,TRADE
VIC1,2026/05/08 23:55:00,5359.65,92.98,TRADE
VIC1,2026/05/09 00:00:00,5306.61,92.55,TRADE
VIC1,2026/05/09 00:05:00,5267.4,92.42,TRADE
VIC1,2026/05/09 00:10:00,5199.49,92.31,TRADE
VIC1,2026/05/09 00:15:00,5232.61,92.72,TRADE
VIC1,2026/05/09 00:20:00,5196.24,92.64,TRADE
VIC1,2026/05/09 00:25:00,5161.66,92.66,TRADE
VIC1,2026/05/09 00:30:00,5174.14,92.82,TRADE
VIC1,2026/05/09 00:35:00,5122.59,92.63,TRADE
VIC1,2026/05/09 00:40:00,5100.71,100.56,TRADE
VIC1,2026/05/09 00:45:00,5061.8,100.08,TRADE
VIC1,2026/05/09 00:50:00,4987.94,91.88,TRADE
VIC1,2026/05/09 00:55:00,4965.53,92.52,TRADE
VIC1,2026/05/09 01:00:00,5012.86,91.62,TRADE
VIC1,2026/05/09 01:05:00,4995.81,101.98,TRADE
VIC1,2026/05/09 01:10:00,4953.57,107.55,TRADE
VIC1,2026/05/09 01:15:00,4903.41,109.21,TRADE
VIC1,2026/05/09 01:20:00,4887.32,108.99,TRADE
VIC1,2026/05/09 01:25:00,4876.58,92.20,TRADE
VIC1,2026/05/09 01:30:00,4766.73,90.50,TRADE
VIC1,2026/05/09 01:35:00,4752.16,90.50,TRADE
VIC1,2026/05/09 01:40:00,4786.16,108.51,TRADE
VIC1,2026/05/09 01:45:00,4686.63,90.50,TRADE
VIC1,2026/05/09 01:50:00,4657,90.50,TRADE
VIC1,2026/05/09 01:55:00,4693.8,90.50,TRADE
VIC1,2026/05/09 02:00:00,4674.66,90.50,TRADE
VIC1,2026/05/09 02:05:00,4670.38,90.50,TRADE
VIC1,2026/05/09 02:10:00,4659.44,90.50,TRADE
VIC1,2026/05/09 02:15:00,4641.61,90.50,TRADE
VIC1,2026/05/09 02:20:00,4540.44,88.77,TRADE
VIC1,2026/05/09 02:25:00,4522.58,88.84,TRADE
VIC1,2026/05/09 02:30:00,4496.07,88.85,TRADE
VIC1,2026/05/09 02:35:00,4506.85,90.04,TRADE
VIC1,2026/05/09 02:40:00,4480.41,89.45,TRADE
VIC1,2026/05/09 02:45:00,4467.08,89.38,TRADE
VIC1,2026/05/09 02:50:00,4488.81,88.78,TRADE
VIC1,2026/05/09 02:55:00,4511.74,89.55,TRADE
VIC1,2026/05/09 03:00:00,4547.44,90.14,TRADE
VIC1,2026/05/09 03:05:00,4452.59,89.48,TRADE
VIC1,2026/05/09 03:10:00,4483.88,90.08,TRADE
VIC1,2026/05/09 03:15:00,4487.26,90.50,TRADE
VIC1,2026/05/09 03:20:00,4501.3,90.50,TRADE
VIC1,2026/05/09 03:25:00,4433.26,89.21,TRADE
VIC1,2026/05/09 03:30:00,4411.31,89.17,TRADE
VIC1,2026/05/09 03:35:00,4431.09,89.32,TRADE
VIC1,2026/05/09 03:40:00,4444.81,89.37,TRADE
VIC1,2026/05/09 03:45:00,4369.52,89.17,TRADE
VIC1,2026/05/09 03:50:00,4413.13,89.95,TRADE
VIC1,2026/05/09 03:55:00,4410.18,90.06,TRADE
VIC1,2026/05/09 04:00:00,4392.87,90,TRADE
VIC1,2026/05/09 04:05:00,4414.15,93.87,TRADE
VIC1,2026/05/09 04:10:00,4322.73,92.27,TRADE
VIC1,2026/05/09 04:15:00,4336.61,108.97,TRADE
VIC1,2026/05/09 04:20:00,4364.87,105.59,TRADE
VIC1,2026/05/09 04:25:00,4375.48,105.56,TRADE
VIC1,2026/05/09 04:30:00,4314.33,88.02,TRADE
VIC1,2026/05/09 04:35:00,4430.8,106.43,TRADE
VIC1,2026/05/09 04:40:00,4429.3,90.50,TRADE
VIC1,2026/05/09 04:45:00,4459.37,91.60,TRADE
VIC1,2026/05/09 04:50:00,4428.46,90.50,TRADE
VIC1,2026/05/09 04:55:00,4378.76,87.75,TRADE
VIC1,2026/05/09 05:00:00,4378.6,90.50,TRADE
VIC1,2026/05/09 05:05:00,4437.43,107.20,TRADE
VIC1,2026/05/09 05:10:00,4407.46,106.22,TRADE
VIC1,2026/05/09 05:15:00,4488.35,90.50,TRADE
VIC1,2026/05/09 05:20:00,4512.63,97.72,TRADE
VIC1,2026/05/09 05:25:00,4536.39,107.85,TRADE
VIC1,2026/05/09 05:30:00,4546.11,108.61,TRADE
VIC1,2026/05/09 05:35:00,4587.2,91.03,TRADE
VIC1,2026/05/09 05:40:00,4609.47,96.28,TRADE
VIC1,2026/05/09 05:45:00,4567,90.60,TRADE
VIC1,2026/05/09 05:50:00,4558.48,90.50,TRADE
VIC1,2026/05/09 05:55:00,4627.81,90.50,TRADE
VIC1,2026/05/09 06:00:00,4582.65,94.49,TRADE
VIC1,2026/05/09 06:05:00,4695.72,86.06,TRADE
VIC1,2026/05/09 06:10:00,4661.48,90.50,TRADE
VIC1,2026/05/09 06:15:00,4717.25,90.50,TRADE
VIC1,2026/05/09 06:20:00,4820.77,107.33,TRADE
VIC1,2026/05/09 06:25:00,4848.04,90.50,TRADE
VIC1,2026/05/09 06:30:00,4888.74,96.02,TRADE
VIC1,2026/05/09 06:35:00,4889.85,87.56,TRADE
VIC1,2026/05/09 06:40:00,4859.12,90.50,TRADE
VIC1,2026/05/09 06:45:00,4880.52,84.32,TRADE
VIC1,2026/05/09 06:50:00,4974.17,93.38,TRADE
VIC1,2026/05/09 06:55:00,5005.76,85.48,TRADE
VIC1,2026/05/09 07:00:00,5061.8,87.24,TRADE
VIC1,2026/05/09 07:05:00,5161.21,92.61,TRADE
VIC1,2026/05/09 07:10:00,5120.64,90.50,TRADE
VIC1,2026/05/09 07:15:00,5204.92,88.91,TRADE
VIC1,2026/05/09 07:20:00,5171.37,89.52,TRADE
VIC1,2026/05/09 07:25:00,5215.04,90.50,TRADE
VIC1,2026/05/09 07:30:00,5220.83,90.50,TRADE
VIC1,2026/05/09 07:35:00,5249.08,94.17,TRADE
VIC1,2026/05/09 07:40:00,5279.17,90.50,TRADE
VIC1,2026/05/09 07:45:00,5292.04,93.17,TRADE
VIC1,2026/05/09 07:50:00,5296.21,88.04,TRADE
VIC1,2026/05/09 07:55:00,5307.65,104.65,TRADE
VIC1,2026/05/09 08:00:00,5384.78,108.73,TRADE
VIC1,2026/05/09 08:05:00,5382.65,109.93,TRADE
VIC1,2026/05/09 08:10:00,5381.61,95.13,TRADE
VIC1,2026/05/09 08:15:00,5396.85,71.94,TRADE
VIC1,2026/05/09 08:20:00,5401.72,93.37,TRADE
VIC1,2026/05/09 08:25:00,5397.73,92.52,TRADE
VIC1,2026/05/09 08:30:00,5328.16,57,TRADE
VIC1,2026/05/09 08:35:00,5361.42,81.65,TRADE
VIC1,2026/05/09 08:40:00,5275.61,40.67,TRADE
VIC1,2026/05/09 08:45:00,5310.3,61.71,TRADE
VIC1,2026/05/09 08:50:00,5291.42,64.16,TRADE
VIC1,2026/05/09 08:55:00,5169.04,38,TRADE
VIC1,2026/05/09 09:00:00,5214.86,62.36,TRADE
VIC1,2026/05/09 09:05:00,5186.87,38,TRADE
VIC1,2026/05/09 09:10:00,5215.44,72.18,TRADE
VIC1,2026/05/09 09:15:00,5184.17,55.24,TRADE
VIC1,2026/05/09 09:20:00,5145.51,40.67,TRADE
VIC1,2026/05/09 09:25:00,5119.41,50.26,TRADE
VIC1,2026/05/09 09:30:00,5169.46,53.64,TRADE
VIC1,2026/05/09 09:35:00,5129.66,61.77,TRADE
VIC1,2026/05/09 09:40:00,5075.11,55.24,TRADE
VIC1,2026/05/09 09:45:00,5120.33,47.06,TRADE
VIC1,2026/05/09 09:50:00,5063.06,55.24,TRADE
VIC1,2026/05/09 09:55:00,5039.14,55.24,TRADE
VIC1,2026/05/09 10:00:00,5063.54,53.50,TRADE
VIC1,2026/05/09 10:05:00,4943.75,42.21,TRADE
VIC1,2026/05/09 10:10:00,4911.22,38,TRADE
VIC1,2026/05/09 10:15:00,4990.87,40.67,TRADE
VIC1,2026/05/09 10:20:00,4873.4,40.67,TRADE
VIC1,2026/05/09 10:25:00,4935.79,55,TRADE
VIC1,2026/05/09 10:30:00,4843.72,47.88,TRADE
VIC1,2026/05/09 10:35:00,4889.63,48.99,TRADE
VIC1,2026/05/09 10:40:00,4854.04,55.24,TRADE
VIC1,2026/05/09 10:45:00,4826.09,55.24,TRADE
VIC1,2026/05/09 10:50:00,4819.72,55.24,TRADE
VIC1,2026/05/09 10:55:00,4713.07,70.01,TRADE
VIC1,2026/05/09 11:00:00,4728.38,49.02,TRADE
VIC1,2026/05/09 11:05:00,4773.73,55.24,TRADE
VIC1,2026/05/09 11:10:00,4842.83,76.66,TRADE
VIC1,2026/05/09 11:15:00,4852.84,76.66,TRADE
VIC1,2026/05/09 11:20:00,4878.78,76.66,TRADE
VIC1,2026/05/09 11:25:00,4860.6,74.12,TRADE
VIC1,2026/05/09 11:30:00,4887.05,74.17,TRADE
VIC1,2026/05/09 11:35:00,4857.16,76.66,TRADE
VIC1,2026/05/09 11:40:00,4782.25,76.66,TRADE
VIC1,2026/05/09 11:45:00,4778.6,55.24,TRADE
VIC1,2026/05/09 11:50:00,4812.63,76.66,TRADE
VIC1,2026/05/09 11:55:00,4813.69,76.66,TRADE
VIC1,2026/05/09 12:00:00,4823.11,69.82,TRADE
VIC1,2026/05/09 12:05:00,4793.42,55.24,TRADE
VIC1,2026/05/09 12:10:00,4709.89,69.86,TRADE
VIC1,2026/05/09 12:15:00,4721.77,73.62,TRADE
VIC1,2026/05/09 12:20:00,4669.87,72.12,TRADE
VIC1,2026/05/09 12:25:00,4665.38,55.24,TRADE
VIC1,2026/05/09 12:30:00,4532.17,55.24,TRADE
VIC1,2026/05/09 12:35:00,4512.53,55.24,TRADE
VIC1,2026/05/09 12:40:00,4596.95,72.44,TRADE
VIC1,2026/05/09 12:45:00,4543.85,73.64,TRADE
VIC1,2026/05/09 12:50:00,4472.17,55.24,TRADE
VIC1,2026/05/09 12:55:00,4467.55,54.73,TRADE
VIC1,2026/05/09 13:00:00,4495.38,55.24,TRADE
VIC1,2026/05/09 13:05:00,4474.76,54.93,TRADE
VIC1,2026/05/09 13:10:00,4490.04,55.24,TRADE
VIC1,2026/05/09 13:15:00,4510.2,45.88,TRADE
